id	title	description	link	image_link	availability	price	brand	condition	google_product_category	mpn
PZTR-MOT-0054	FlashHobby U8 II Heavy Lift V5 (100KV)	FlashHobby U8 II Heavy Lift V5, en yüksek drone performansı için tasarlanmıştır. 8515 ve 100KV özelliklerine sahip olup, Endüstriyel Yüksek Taşıma Kapasiteli Motor. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-c2ed34b9-0e21-490d-adf2-9c270e048262	https://pozitronmarket.com/assets/products/PZTR-MOT-0054.jpg	in_stock	10532.70 TRY	FlashHobby	new	5433	PZTR-MOT-0054
PZTR-CAM-0254	DJI HDZero Nano 90 Camera V5 (14x14mm Nano)	DJI HDZero Nano 90 Camera V5, en yüksek drone performansı için tasarlanmıştır. 720p 90fps Zero Latency ve 14x14mm Nano özelliklerine sahip olup, Sıfır Gecikmeli Yüksek Kare Hızlı Dijital Kamera. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-c32593d2-e10e-4f69-a2bb-dd8a95ab2724	https://pozitronmarket.com/assets/products/PZTR-CAM-0254.jpg	in_stock	3055.47 TRY	DJI	new	5433	PZTR-CAM-0254
PZTR-CON-0176	Caddx PDB-XT60 Dual BEC V5 (XT60 Direct Solder)	Caddx PDB-XT60 Dual BEC V5, en yüksek drone performansı için tasarlanmıştır. Dual 5V & 12V ve XT60 Direct Solder özelliklerine sahip olup, Çift BEC Çıkışlı Güç Dağıtım Kartı. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-c594d977-84d4-4a2d-926b-965cf77077f4	https://pozitronmarket.com/assets/products/PZTR-CON-0176.jpg	in_stock	652.36 TRY	Caddx	new	5433	PZTR-CON-0176
PZTR-FLI-0219	iFlight Pixhawk 6C Autopilot Flight Controller V6 (Standard Carrier)	iFlight Pixhawk 6C Autopilot Flight Controller V6, en yüksek drone performansı için tasarlanmıştır. STM32H753 ve Standard Carrier özelliklerine sahip olup, Endüstriyel PX4 / ArduPilot Otonom Uçuş Kartı. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-c5ca686c-7388-4315-a6a5-23bb7d058902	https://pozitronmarket.com/assets/products/PZTR-FLI-0219.jpg	in_stock	9060.66 TRY	iFlight	new	5433	PZTR-FLI-0219
PZTR-ESC-0077	MAMBA Crossfire 4in1 60A V3 (30.5x30.5mm)	MAMBA Crossfire 4in1 60A V3, en yüksek drone performansı için tasarlanmıştır. 60A BLHeli_32 ve 30.5x30.5mm özelliklerine sahip olup, Endüstriyel Sınıf Yüksek Amper ESC. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-c707e992-dd6e-4265-b089-0282de39782c	https://pozitronmarket.com/assets/products/PZTR-ESC-0077.jpg	in_stock	4141.17 TRY	MAMBA	new	5433	PZTR-ESC-0077
PZTR-TOO-0489	ToolkitRC High Purity 60/40 Rosin Core Solder Wire V5 (Rosin Core 2.0%)	ToolkitRC High Purity 60/40 Rosin Core Solder Wire V5, en yüksek drone performansı için tasarlanmıştır. 0.8mm 100g ve Rosin Core 2.0% özelliklerine sahip olup, Düşük Erime Noktalı Kaliteli Lehim Teli. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-c75d5545-e3dd-4b7a-971f-6feb7528a74d	https://pozitronmarket.com/assets/products/PZTR-TOO-0489.jpg	in_stock	437.57 TRY	ToolkitRC	new	5433	PZTR-TOO-0489
PZTR-VTX-0268	Flywoo Tank II Ultimate 1W VTX V2 (Lock-R MMCX)	Flywoo Tank II Ultimate 1W VTX V2, en yüksek drone performansı için tasarlanmıştır. 1000mW / 1W ve Lock-R MMCX özelliklerine sahip olup, Metal Korumalı Dayanıklı Freestyle VTX. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-c792ab63-89d1-4ece-acea-280847f02496	https://pozitronmarket.com/assets/products/PZTR-VTX-0268.jpg	in_stock	2357.52 TRY	Flywoo	new	5433	PZTR-VTX-0268
PZTR-TRA-0309	FrSky TX16S MKII MAX Radio Transmitter V4 (Hall Gimbals V4)	FrSky TX16S MKII MAX Radio Transmitter V4, en yüksek drone performansı için tasarlanmıştır. EdgeTX / ELRS 2.4GHz ve Hall Gimbals V4 özelliklerine sahip olup, Renkli Dokunmatik Ekranlı Amiral Gemisi 16 Kanallı Kumanda. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-c8fab4d2-a0a5-4b99-b6f5-cc7d87bf00d4	https://pozitronmarket.com/assets/products/PZTR-TRA-0309.jpg	in_stock	15620.45 TRY	FrSky	new	5433	PZTR-TRA-0309
PZTR-FRA-0382	SpeedyBee Nazgul5 V3 HD 5-Inch Frame Kit V2 (3K Carbon Fiber)	SpeedyBee Nazgul5 V3 HD 5-Inch Frame Kit V2, en yüksek drone performansı için tasarlanmıştır. 5-Inch Freestyle ve 3K Carbon Fiber özelliklerine sahip olup, Güçlendirilmiş True-X Karbon Fiber Gövde ve TPU Parçalar. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-ca05de02-dba5-43e7-9088-5de4594a9461	https://pozitronmarket.com/assets/products/PZTR-FRA-0382.jpg	in_stock	2208.53 TRY	SpeedyBee	new	5433	PZTR-FRA-0382
PZTR-PRO-0123	Master Airscrew Foldable 1045 V3 (Carbon Black)	Master Airscrew Foldable 1045 V3, en yüksek drone performansı için tasarlanmıştır. 10x4.5 ve Carbon Black özelliklerine sahip olup, Katlanabilir Karbon Takviyeli Pervane Çifti. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-cbc15253-7cea-4e7c-8313-be2319dd6c15	https://pozitronmarket.com/assets/products/PZTR-PRO-0123.jpg	in_stock	667.87 TRY	Master Airscrew	new	5433	PZTR-PRO-0123
PZTR-FLI-0201	GEPRC Pixhawk 6C Autopilot Flight Controller V3 (Standard Carrier)	GEPRC Pixhawk 6C Autopilot Flight Controller V3, en yüksek drone performansı için tasarlanmıştır. STM32H753 ve Standard Carrier özelliklerine sahip olup, Endüstriyel PX4 / ArduPilot Otonom Uçuş Kartı. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-cc0b2411-095c-4a98-837f-9112367ab7c4	https://pozitronmarket.com/assets/products/PZTR-FLI-0201.jpg	in_stock	8261.19 TRY	GEPRC	new	5433	PZTR-FLI-0201
PZTR-FRA-0406	Flywoo Nazgul5 V3 HD 5-Inch Frame Kit V6 (3K Carbon Fiber)	Flywoo Nazgul5 V3 HD 5-Inch Frame Kit V6, en yüksek drone performansı için tasarlanmıştır. 5-Inch Freestyle ve 3K Carbon Fiber özelliklerine sahip olup, Güçlendirilmiş True-X Karbon Fiber Gövde ve TPU Parçalar. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-cc749673-93f2-4ce7-b6d3-5b164c1c7de4	https://pozitronmarket.com/assets/products/PZTR-FRA-0406.jpg	in_stock	2114.53 TRY	Flywoo	new	5433	PZTR-FRA-0406
PZTR-FLI-0225	Holybro Pixhawk 6C Autopilot Flight Controller V7 (Standard Carrier)	Holybro Pixhawk 6C Autopilot Flight Controller V7, en yüksek drone performansı için tasarlanmıştır. STM32H753 ve Standard Carrier özelliklerine sahip olup, Endüstriyel PX4 / ArduPilot Otonom Uçuş Kartı. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-cc8ed6c9-601e-456a-9dfc-f2492ffcaee0	https://pozitronmarket.com/assets/products/PZTR-FLI-0225.jpg	in_stock	10215.45 TRY	Holybro	new	5433	PZTR-FLI-0225
PZTR-TOO-0466	Miniware TS101 Smart Digital Soldering Iron 65W PRO (OLED Screen & Temperature Control)	Miniware TS101 Smart Digital Soldering Iron 65W PRO, en yüksek drone performansı için tasarlanmıştır. 65W USB-C / DC ve OLED Screen & Temperature Control özelliklerine sahip olup, Saha Tamirleri İçin Taşınabilir Akıllı Dijital Havya. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-ccfbf0f2-30a3-479c-adfc-3676e005d5fa	https://pozitronmarket.com/assets/products/PZTR-TOO-0466.jpg	in_stock	2862.30 TRY	Miniware	new	5433	PZTR-TOO-0466
PZTR-PRO-0149	Gemfan Hurricane 51466 V2 V7 (Clear Grey)	Gemfan Hurricane 51466 V2 V7, en yüksek drone performansı için tasarlanmıştır. 5.1x4.66x3 ve Clear Grey özelliklerine sahip olup, Dayanıklı 3 Palli Freestyle Pervane (4'lü Set). Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-cd33ab62-88c7-4568-9ef2-d36d13ad1e46	https://pozitronmarket.com/assets/products/PZTR-PRO-0149.jpg	in_stock	172.49 TRY	Gemfan	new	5433	PZTR-PRO-0149
PZTR-ESC-0089	Holybro Reaper 65A V5 (30.5x30.5mm)	Holybro Reaper 65A V5, en yüksek drone performansı için tasarlanmıştır. 65A BLHeli_32 ve 30.5x30.5mm özelliklerine sahip olup, Yüksek Akımlı 128K PWM 8 Katmanlı PCB ESC. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-cd40d273-cc81-4671-bf50-27dd6cf3aecd	https://pozitronmarket.com/assets/products/PZTR-ESC-0089.jpg	in_stock	3947.53 TRY	Holybro	new	5433	PZTR-ESC-0089
PZTR-FRA-0408	SpeedyBee Source One V5 5-Inch Frame V6 (Open Source Design)	SpeedyBee Source One V5 5-Inch Frame V6, en yüksek drone performansı için tasarlanmıştır. 5-Inch Freestyle ve Open Source Design özelliklerine sahip olup, Darbe Dayanımlı Açık Kaynak Topluluk Gövdesi. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-ce4a56cb-a411-4d7e-8fe9-ab0aede76d46	https://pozitronmarket.com/assets/products/PZTR-FRA-0408.jpg	in_stock	1334.80 TRY	SpeedyBee	new	5433	PZTR-FRA-0408
PZTR-MOT-0023	T-Motor F60 PRO V V3 (2020KV)	T-Motor F60 PRO V V3, en yüksek drone performansı için tasarlanmıştır. 2207.5 ve 2020KV özelliklerine sahip olup, 6S / 4S Freestyle & Yarış Motoru. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-ce7f1e36-175c-4005-8ecd-a0bb333b43ad	https://pozitronmarket.com/assets/products/PZTR-MOT-0023.jpg	in_stock	1365.35 TRY	T-Motor	new	5433	PZTR-MOT-0023
PZTR-PRO-0136	Azure Power 7040 7-Inch Tri-Blade V5 (Neon Green)	Azure Power 7040 7-Inch Tri-Blade V5, en yüksek drone performansı için tasarlanmıştır. 7x4x3 ve Neon Green özelliklerine sahip olup, Uzun Menzil Yüksek Verimli Pervaneler. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-cea5bf97-6ae7-474c-89c3-ed18f750199b	https://pozitronmarket.com/assets/products/PZTR-PRO-0136.jpg	in_stock	271.66 TRY	Azure Power	new	5433	PZTR-PRO-0136
PZTR-BAT-0343	ToolkitRC R-Line Version 5.0 1400mAh 6S 150C V3 (XT60 Plug)	ToolkitRC R-Line Version 5.0 1400mAh 6S 150C V3, en yüksek drone performansı için tasarlanmıştır. 6S 22.2V 1400mAh 150C ve XT60 Plug özelliklerine sahip olup, Yarışma Seviyesi Yüksek Deşarjlı LiPo Batarya. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-cec562ba-2c18-461e-9aa6-1cda5bbb35ae	https://pozitronmarket.com/assets/products/PZTR-BAT-0343.jpg	in_stock	1936.40 TRY	ToolkitRC	new	5433	PZTR-BAT-0343
PZTR-VTX-0276	Flywoo Unify Pro32 HV 5.8GHz 1000mW V4 (MMCX Connector)	Flywoo Unify Pro32 HV 5.8GHz 1000mW V4, en yüksek drone performansı için tasarlanmıştır. 1000mW High Power ve MMCX Connector özelliklerine sahip olup, SmartAudio Destekli Uzun Menzil Analog VTX. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-cf6671d8-84b0-4c8f-a532-20e343f7989a	https://pozitronmarket.com/assets/products/PZTR-VTX-0276.jpg	in_stock	2561.03 TRY	Flywoo	new	5433	PZTR-VTX-0276
PZTR-TOO-0483	Miniware Smart Smoke Stopper XT60 & XT30 V4 (Dual Connector)	Miniware Smart Smoke Stopper XT60 & XT30 V4, en yüksek drone performansı için tasarlanmıştır. 0.5A / 1.0A Trip ve Dual Connector özelliklerine sahip olup, Kısa Devre ve Ters Kutup Koruyucu Elektronik Sigorta. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-cfb4ac58-5126-44dd-a7a5-3a7387b69543	https://pozitronmarket.com/assets/products/PZTR-TOO-0483.jpg	in_stock	540.50 TRY	Miniware	new	5433	PZTR-TOO-0483
PZTR-GPS-0450	Radiolink M10-5883 High Precision GPS Module V4 (QMC5883L Compass)	Radiolink M10-5883 High Precision GPS Module V4, en yüksek drone performansı için tasarlanmıştır. u-blox M10 GNSS ve QMC5883L Compass özelliklerine sahip olup, Çoklu Uydu Hızlı Kilitlenen GPS ve Manyetik Pusula. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-cfc1fcb0-fafc-49bf-bafc-1c391a6d1449	https://pozitronmarket.com/assets/products/PZTR-GPS-0450.jpg	in_stock	1372.40 TRY	Radiolink	new	5433	PZTR-GPS-0450
PZTR-ESC-0071	Skystars Single 32Bit 45A ESC V2 (Single Arm)	Skystars Single 32Bit 45A ESC V2, en yüksek drone performansı için tasarlanmıştır. 45A Single ve Single Arm özelliklerine sahip olup, Kollara Monte Edilebilir Tekli Yarış ESC'si. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-d0481150-8b5f-4f99-9550-eaf89fe48ed4	https://pozitronmarket.com/assets/products/PZTR-ESC-0071.jpg	in_stock	721.45 TRY	Skystars	new	5433	PZTR-ESC-0071
PZTR-ANT-0422	RushFPV Matchstick 5.8GHz Carbon Antenna V3 (Carbon Fiber Tube)	RushFPV Matchstick 5.8GHz Carbon Antenna V3, en yüksek drone performansı için tasarlanmıştır. 5.8GHz High Axil ve Carbon Fiber Tube özelliklerine sahip olup, Düşük Sürtünmeli Aerodinamik Yarış Anteni. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-d07121d2-3b95-401a-a830-9b4c1b4584a1	https://pozitronmarket.com/assets/products/PZTR-ANT-0422.jpg	in_stock	754.35 TRY	RushFPV	new	5433	PZTR-ANT-0422
PZTR-MOT-0047	BrotherHobby XING2 V5 (1855KV)	BrotherHobby XING2 V5, en yüksek drone performansı için tasarlanmıştır. 2207 ve 1855KV özelliklerine sahip olup, N52H Kavisli Mıknatıslı Unibell Freestyle Motor. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-d0b0df7a-74b8-4f7e-a88f-639f2a02667c	https://pozitronmarket.com/assets/products/PZTR-MOT-0047.jpg	in_stock	1163.25 TRY	BrotherHobby	new	5433	PZTR-MOT-0047
PZTR-FRA-0390	Lumenier Source One V5 5-Inch Frame V3 (Open Source Design)	Lumenier Source One V5 5-Inch Frame V3, en yüksek drone performansı için tasarlanmıştır. 5-Inch Freestyle ve Open Source Design özelliklerine sahip olup, Darbe Dayanımlı Açık Kaynak Topluluk Gövdesi. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-d122432a-46e6-48b8-94b1-7821ab2086c7	https://pozitronmarket.com/assets/products/PZTR-FRA-0390.jpg	in_stock	1433.50 TRY	Lumenier	new	5433	PZTR-FRA-0390
PZTR-PRO-0143	Dalprop Cinewhoop D90S Ducted V6 (Clear Black)	Dalprop Cinewhoop D90S Ducted V6, en yüksek drone performansı için tasarlanmıştır. 3.5x3x3 ve Clear Black özelliklerine sahip olup, 3 Palli Düşük Gürültülü Kanallı Pervane. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-d19ab9ac-655b-4532-9bba-345fd6456a10	https://pozitronmarket.com/assets/products/PZTR-PRO-0143.jpg	in_stock	182.36 TRY	Dalprop	new	5433	PZTR-PRO-0143
PZTR-ESC-0099	SpeedyBee F55A PRO II V6 (30.5x30.5mm)	SpeedyBee F55A PRO II V6, en yüksek drone performansı için tasarlanmıştır. 55A BLHeli_32 ve 30.5x30.5mm özelliklerine sahip olup, Ultra Kararlı Telemetri Çıkışlı ESC. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-d1a615be-b401-4366-9678-c6c421a45906	https://pozitronmarket.com/assets/products/PZTR-ESC-0099.jpg	in_stock	4184.88 TRY	SpeedyBee	new	5433	PZTR-ESC-0099
PZTR-VTX-0282	DJI Reaper Extreme 2.5W VTX V5 (Aluminium Heatsink)	DJI Reaper Extreme 2.5W VTX V5, en yüksek drone performansı için tasarlanmıştır. 2500mW Monster Power ve Aluminium Heatsink özelliklerine sahip olup, 2.5 Watt Maksimum Güçte Video Vericisi. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-d1cb935a-2dfd-46e6-b0b7-b92227cd3837	https://pozitronmarket.com/assets/products/PZTR-VTX-0282.jpg	in_stock	2775.82 TRY	DJI	new	5433	PZTR-VTX-0282
PZTR-CON-0181	Diatone Micro BEC Step-Down 5V/9V/12V V6 (Adjustable Output)	Diatone Micro BEC Step-Down 5V/9V/12V V6, en yüksek drone performansı için tasarlanmıştır. 1.5A - 3A ve Adjustable Output özelliklerine sahip olup, Senkron Voltaj Düşürücü Regülatör Modülü. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-d286413c-7fa4-44db-b682-b2786907737c	https://pozitronmarket.com/assets/products/PZTR-CON-0181.jpg	in_stock	430.99 TRY	Diatone	new	5433	PZTR-CON-0181
PZTR-ESC-0059	Foxeer F55A PRO II PRO (30.5x30.5mm)	Foxeer F55A PRO II PRO, en yüksek drone performansı için tasarlanmıştır. 55A BLHeli_32 ve 30.5x30.5mm özelliklerine sahip olup, Ultra Kararlı Telemetri Çıkışlı ESC. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-d3499c73-ff57-427c-958a-f1fd727f8288	https://pozitronmarket.com/assets/products/PZTR-ESC-0059.jpg	in_stock	4263.84 TRY	Foxeer	new	5433	PZTR-ESC-0059
PZTR-CAM-0250	RunCam O3 Air Unit Camera & VTX Module V5 (DJI Digital FPV)	RunCam O3 Air Unit Camera & VTX Module V5, en yüksek drone performansı için tasarlanmıştır. 4K 60FPS Digital ve DJI Digital FPV özelliklerine sahip olup, Ultra Düşük Gecikmeli 4K 60FPS Dijital Video İletim Sistemi. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-d3c13d2e-596d-4b54-83e4-1c74ee037334	https://pozitronmarket.com/assets/products/PZTR-CAM-0250.jpg	in_stock	10224.85 TRY	RunCam	new	5433	PZTR-CAM-0250
PZTR-TOO-0474	Flywoo High Purity 60/40 Rosin Core Solder Wire V2 (Rosin Core 2.0%)	Flywoo High Purity 60/40 Rosin Core Solder Wire V2, en yüksek drone performansı için tasarlanmıştır. 0.8mm 100g ve Rosin Core 2.0% özelliklerine sahip olup, Düşük Erime Noktalı Kaliteli Lehim Teli. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-d3e7a962-310f-4d3b-9296-448622e3f03f	https://pozitronmarket.com/assets/products/PZTR-TOO-0474.jpg	in_stock	446.50 TRY	Flywoo	new	5433	PZTR-TOO-0474
PZTR-FLI-0195	Diatone Pixhawk 6C Autopilot Flight Controller V2 (Standard Carrier)	Diatone Pixhawk 6C Autopilot Flight Controller V2, en yüksek drone performansı için tasarlanmıştır. STM32H753 ve Standard Carrier özelliklerine sahip olup, Endüstriyel PX4 / ArduPilot Otonom Uçuş Kartı. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-d42006f9-4689-4f3a-a4bd-b2f66d38e412	https://pozitronmarket.com/assets/products/PZTR-FLI-0195.jpg	in_stock	8705.34 TRY	Diatone	new	5433	PZTR-FLI-0195
PZTR-MOT-0026	BetaFPV SPEEDX2 V3 (3450KV)	BetaFPV SPEEDX2 V3, en yüksek drone performansı için tasarlanmıştır. 2105.5 ve 3450KV özelliklerine sahip olup, Ultra Hafif Cinewhoop ve 3.5 inç Motoru. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-d438ea1e-0921-467d-a1fe-ec74fde71476	https://pozitronmarket.com/assets/products/PZTR-MOT-0026.jpg	in_stock	986.06 TRY	BetaFPV	new	5433	PZTR-MOT-0026
PZTR-ANT-0423	Lumenier Lollipop 4 Plus 5.8GHz Antenna (2-Pack) V4 (SMA / RP-SMA / U.FL / MMCX)	Lumenier Lollipop 4 Plus 5.8GHz Antenna (2-Pack) V4, en yüksek drone performansı için tasarlanmıştır. 5.8GHz RHCP/LHCP ve SMA / RP-SMA / U.FL / MMCX özelliklerine sahip olup, Dayanıklı Yüksek Kazançlı Çok Yönlü FPV Anteni (2'li Paket). Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-d5396630-a011-44cd-a7e2-7888498159c4	https://pozitronmarket.com/assets/products/PZTR-ANT-0423.jpg	in_stock	948.93 TRY	Lumenier	new	5433	PZTR-ANT-0423
PZTR-MOT-0001	T-Motor F60 PRO V PRO (1750KV)	T-Motor F60 PRO V PRO, en yüksek drone performansı için tasarlanmıştır. 2207.5 ve 1750KV özelliklerine sahip olup, 6S / 4S Freestyle & Yarış Motoru. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-d554fcc5-e0c3-4628-8835-939a51f208ef	https://pozitronmarket.com/assets/products/PZTR-MOT-0001.jpg	in_stock	1315.06 TRY	T-Motor	new	5433	PZTR-MOT-0001
PZTR-GPS-0462	Radiolink M10-5883 High Precision GPS Module V8 (QMC5883L Compass)	Radiolink M10-5883 High Precision GPS Module V8, en yüksek drone performansı için tasarlanmıştır. u-blox M10 GNSS ve QMC5883L Compass özelliklerine sahip olup, Çoklu Uydu Hızlı Kilitlenen GPS ve Manyetik Pusula. Aşırı dayanıklılık, düşük gürültü ve maksimum verimlilik için havacılık sınıfı bileşenlerle üretilmiştir. Standart FPV drone montajları ve güç sistemleriyle tam uyumludur.	https://pozitronmarket.com/#prod-d56881fe-93bd-4516-9329-8d5f379c02ac	https://pozitronmarket.com/assets/products/PZTR-GPS-0462.jpg	in_stock	1483.79 TRY	Radiolink	new	5433	PZTR-GPS-0462
